primary_isin,year
US46588H1133,2019
US32058A1016,2021
US32058A1016,2020
US32058A1016,2019
US32058A1016,2018
USP37146AA81,2021
USP37146AA81,2020
USP37146AA81,2019
USP37146AA81,2018
US7008851062,2021
US7008851062,2020
US7008851062,2019
US7008851062,2018
US73931J1097,2021
US73931J1097,2020
US73931J1097,2019
US73931J1097,2018
US2605431038,2021
US2605431038,2020
US2605431038,2019
US2605431038,2018
US6903532B27,2021
US6903532B27,2020
US6903532B27,2019
US6903532B27,2018
US2668981051,2021
US2668981051,2020
US2668981051,2019
US2668981051,2018
US39572G1004,2021
US39572G1004,2020
US39572G1004,2019
US39572G1004,2018
US92511W1080,2021
US92511W1080,2020
US92511W1080,2019
US92511W1080,2018
US29911Q2084,2021
US29911Q2084,2020
US29911Q2084,2019
US29911Q2084,2018
US88025T1025,2021
US88025T1025,2020
US88025T1025,2019
US88025T1025,2018
US03843E1047,2021
US03843E1047,2020
US03843E1047,2019
US03843E1047,2018
US86806M2052,2021
US86806M2052,2020
US86806M2052,2019
US86806M2052,2018
US2125401081,2021
US2125401081,2020
US2125401081,2019
US2125401081,2018
US22122P2002,2021
US22122P2002,2020
US22122P2002,2019
US22122P2002,2018
US3003551047,2021
US3003551047,2020
US3003551047,2019
US3003551047,2018
US0243431055,2021
US0243431055,2020
US0243431055,2019
US0243431055,2018
US46187W1071,2021
US46187W1071,2020
US46187W1071,2019
US46187W1071,2018
US02156TAA25,2021
US02156TAA25,2020
US02156TAA25,2019
US02156TAA25,2018
US12550E1082,2021
US12550E1082,2020
US12550E1082,2019
US12550E1082,2018
US7544591057,2021
US7544591057,2020
US7544591057,2019
US7544591057,2018
US9138213023,2021
US9138213023,2020
US9138213023,2019
US9138213023,2018
US45664X1090,2021
US45664X1090,2020
US45664X1090,2019
US45664X1090,2018
US68217C2089,2021
US68217C2089,2020
US68217C2089,2019
US68217C2089,2018
US90350U1007,2021
US90350U1007,2020
US90350U1007,2019
US90350U1007,2018
US7238391061,2019
US7238391061,2021
US7238391061,2018
US7238391061,2020
US5797931004,2018
US5797931004,2021
US5797931004,2020
US5797931004,2019
US0798601029,2019
US0798601029,2021
US0798601029,2020
US0798601029,2018
US4039491000,2021
US4039491000,2019
US4039491000,2018
US4039491000,2020
US60649T1079,2021
US60649T1079,2020
US60649T1079,2019
US60649T1079,2018
US7181721090,2021
US7181721090,2020
US7181721090,2019
US7181721090,2018
US3906071176,2021
US3906071176,2020
US3906071176,2019
US3906071176,2018
US9118052086,2020
US9118052086,2021
US9118052086,2019
US9118052086,2018
US5441471019,2021
US5441471019,2020
US5441471019,2019
US5441471019,2018
US9033691067,2021
US9033691067,2020
US9033691067,2019
US9033691067,2018
US87960W1045,2021
US87960W1045,2020
US87960W1045,2019
US87960W1045,2018
US88101J2006,2021
US88101J2006,2020
US88101J2006,2019
US88101J2006,2018
US45166V1061,2021
US45166V1061,2020
US45166V1061,2019
US45166V1061,2018
US0226631085,2021
US0226631085,2020
US0226631085,2019
US0226631085,2018
US65542W2061,2021
US65542W2061,2020
US65542W2061,2019
US65542W2061,2018
US1564311082,2020
US1564311082,2019
US1564311082,2018
US1564311082,2021
US66765N1054,2021
US66765N1054,2020
US66765N1054,2019
US66765N1054,2018
US24276R2067,2021
US24276R2067,2020
US24276R2067,2019
US24276R2067,2018
US05352A1007,2021
US05352A1007,2020
US05352A1007,2019
US05352A1007,2018
US3202721078,2021
US3202721078,2020
US3202721078,2019
US3202721078,2018
US8586031036,2021
US8586031036,2020
US8586031036,2019
US8586031036,2018
US72813P1003,2021
US72813P1003,2020
US72813P1003,2019
US72813P1003,2018
US09065J1016,2021
US09065J1016,2020
US09065J1016,2019
US09065J1016,2018
US1498411081,2021
US1498411081,2020
US1498411081,2019
US1498411081,2018
US8615721052,2021
US8615721052,2020
US8615721052,2019
US8615721052,2018
US45816D1000,2021
US45816D1000,2020
US45816D1000,2019
US45816D1000,2018
US8685363017,2021
US8685363017,2020
US8685363017,2019
US8685363017,2018
US3745111035,2021
US3745111035,2020
US3745111035,2019
US3745111035,2018
US0534363090,2021
US0534363090,2020
US0534363090,2019
US0534363090,2018
US44932Q1031,2021
US44932Q1031,2020
US44932Q1031,2019
US44932Q1031,2018
US4145851097,2021
US4145851097,2020
US4145851097,2019
US4145851097,2018
US5904791358,2021
US5904791358,2020
US5904791358,2019
US5904791358,2018
US1388693004,2021
US1388693004,2020
US1388693004,2019
US1388693004,2018
US7580721022,2021
US7580721022,2020
US7580721022,2019
US7580721022,2018
US2242061024,2021
US2242061024,2020
US2242061024,2019
US2242061024,2018
US9089061009,2021
US9089061009,2020
US9089061009,2019
US9089061009,2018
US16106R2085,2021
US16106R2085,2020
US16106R2085,2019
US16106R2085,2018
US44852D1081,2021
US44852D1081,2020
US44852D1081,2019
US44852D1081,2018
US62914V2051,2021
US62914V2051,2020
US62914V2051,2019
US62914V2051,2018
US5534441002,2021
US5534441002,2020
US5534441002,2019
US5534441002,2018
US55302P2020,2021
US55302P2020,2020
US55302P2020,2019
US55302P2020,2018
US42239PAA75,2021
US42239PAA75,2020
US42239PAA75,2019
US42239PAA75,2018
US00653Q1022,2021
US00653Q1022,2020
US00653Q1022,2019
US00653Q1022,2018
US5873761044,2021
US5873761044,2020
US5873761044,2019
US5873761044,2018
US9180901012,2021
US9180901012,2020
US9180901012,2019
US9180901012,2018
US40417F1093,2021
US40417F1093,2020
US40417F1093,2019
US40417F1093,2018
US5247061089,2021
US5247061089,2020
US5247061089,2019
US5247061089,2018
US76118Y1047,2021
US76118Y1047,2020
US76118Y1047,2019
US76118Y1047,2018
US7170982067,2021
US7170982067,2020
US7170982067,2019
US7170982067,2018
US5363141079,2021
US5363141079,2020
US5363141079,2019
US5363141079,2018
US5006921085,2021
US5006921085,2020
US5006921085,2019
US5006921085,2018
US53814L1089,2021
US53814L1089,2020
US53814L1089,2019
US53814L1089,2018
US28531P1030,2021
US28531P1030,2020
US28531P1030,2019
US28531P1030,2018
US83417Q1058,2021
US83417Q1058,2020
US83417Q1058,2019
US83417Q1058,2018
USP26064AA66,2021
USP26064AA66,2020
USP26064AA66,2019
USP26064AA66,2018
US8283951031,2021
US8283951031,2020
US8283951031,2019
US8283951031,2018
US5916101000,2021
US5916101000,2020
US5916101000,2019
US5916101000,2018
US2555191004,2019
US2555191004,2020
US2555191004,2018
US2555191004,2021
US03831W1080,2019
US03831W1080,2020
US03831W1080,2021
US03831W1080,2018
US80349A2087,2019
US80349A2087,2020
US80349A2087,2018
US80349A2087,2021
US0048161048,2021
US0048161048,2020
US0048161048,2019
US0048161048,2018
US05990K1060,2018
US05990K1060,2021
US05990K1060,2019
US05990K1060,2020
US8178262098,2021
US8178262098,2020
US8178262098,2019
US8178262098,2018
US25179M1036,2018
US25179M1036,2020
US25179M1036,2021
US25179M1036,2019
US30283R4020,2018
US30283R4020,2020
US30283R4020,2019
US30283R4020,2021
US20038K1097,2020
US20038K1097,2019
US20038K1097,2018
US20038K1097,2021
US5764342A17,2021
US5764342A17,2020
US5764342A17,2019
US5764342A17,2018
US98158R1041,2020
US98158R1041,2021
US98158R1041,2019
US98158R1041,2018
US88557W1018,2021
US88557W1018,2020
US88557W1018,2019
US88557W1018,2018
US1693781064,2021
US1693781064,2020
US1693781064,2019
US1693781064,2018
US2105021008,2020
US2105021008,2019
US2105021008,2018
US2105021008,2021
US74834L1008,2021
US74834L1008,2020
US74834L1008,2019
US74834L1008,2018
US30264D1090,2021
US30264D1090,2020
US30264D1090,2019
US30264D1090,2018
US68373M1071,2021
US68373M1071,2020
US68373M1071,2019
US68373M1071,2018
US39054K1088,2021
US39054K1088,2019
US39054K1088,2018
US39054K1088,2020
US29408L1008,2020
US29408L1008,2021
US29408L1008,2019
US29408L1008,2018
US23127P1049,2021
US23127P1049,2020
US23127P1049,2019
US23127P1049,2018
US20084T1034,2021
US20084T1034,2020
US20084T1034,2019
US20084T1034,2018
US23252E1064,2021
US23252E1064,2020
US23252E1064,2019
US23252E1064,2018
US0427641008,2021
US0427641008,2020
US0427641008,2019
US0427641008,2018
US3623931009,2021
US3623931009,2020
US3623931009,2019
US3623931009,2018
US0164371058,2021
US0164371058,2020
US0164371058,2019
US0164371058,2018
US2578261073,2021
US2578261073,2020
US2578261073,2019
US2578261073,2018
US33615C1018,2021
US33615C1018,2020
US33615C1018,2019
US33615C1018,2018
US6703461052,2021
US6703461052,2020
US6703461052,2019
US6703461052,2018
US8636671013,2021
US8636671013,2020
US8636671013,2019
US8636671013,2018
US7786691011,2021
US7786691011,2020
US7786691011,2019
US7786691011,2018
US05343P1093,2021
US05343P1093,2020
US05343P1093,2019
US05343P1093,2018
US5381423087,2021
US5381423087,2020
US5381423087,2019
US5381423087,2018
US92534K1079,2021
US92534K1079,2020
US92534K1079,2019
US92534K1079,2018
US90470W1018,2021
US90470W1018,2020
US90470W1018,2019
US90470W1018,2018
US45881K1043,2021
US45881K1043,2020
US45881K1043,2019
US45881K1043,2018
US81734P1075,2021
US81734P1075,2020
US81734P1075,2019
US81734P1075,2018
US05604EAA64,2021
US05604EAA64,2020
US05604EAA64,2019
US05604EAA64,2018
US4594071023,2021
US4594071023,2020
US4594071023,2019
US4594071023,2018
US114259AN42,2021
US114259AN42,2020
US114259AN42,2019
US114259AN42,2018
US9182311012,2021
US9182311012,2020
US9182311012,2019
US9182311012,2018
US45169U1051,2021
US45169U1051,2020
US45169U1051,2019
US45169U1051,2018
US6834501008,2021
US6834501008,2020
US6834501008,2019
US6834501008,2018
US87159E4026,2021
US87159E4026,2020
US87159E4026,2019
US87159E4026,2018
US14739W2070,2021
US14739W2070,2020
US14739W2070,2019
US14739W2070,2018
US6500352A52,2021
US6500352A52,2020
US6500352A52,2019
US6500352A52,2018
US36165A1025,2021
US36165A1025,2020
US36165A1025,2019
US36165A1025,2018
US9109002082,2021
US9109002082,2020
US9109002082,2019
US9109002082,2018
US3932251073,2021
US3932251073,2020
US3932251073,2019
US3932251073,2018
US2434431084,2021
US2434431084,2020
US2434431084,2019
US2434431084,2018
US29364G1031,2021
US29364G1031,2020
US29364G1031,2019
US29364G1031,2018
US71643L1070,2021
US71643L1070,2020
US71643L1070,2019
US71643L1070,2018
US2786421030,2021
US2786421030,2020
US2786421030,2019
US2786421030,2018
US48020T1016,2021
US48020T1016,2020
US48020T1016,2019
US48020T1016,2018
US2371941053,2021
US2371941053,2020
US2371941053,2019
US2371941053,2018
US4880351063,2021
US4880351063,2020
US4880351063,2019
US4880351063,2018
US92553P1021,2021
US92553P1021,2020
US92553P1021,2019
US92553P1021,2018
US90347T1097,2021
US90347T1097,2020
US90347T1097,2019
US90347T1097,2018
US42234M1018,2021
US42234M1018,2020
US42234M1018,2019
US42234M1018,2018
US1890541097,2021
US1890541097,2020
US1890541097,2019
US1890541097,2018
US43114K2078,2021
US43114K2078,2020
US43114K2078,2019
US43114K2078,2018
US5766611025,2021
US5766611025,2020
US5766611025,2019
US5766611025,2018
US7328271009,2021
US7328271009,2020
US7328271009,2019
US7328271009,2018
US14019U1034,2021
US14019U1034,2020
US14019U1034,2019
US14019U1034,2018
US38259P5089,2021
US38259P5089,2020
US38259P5089,2019
US38259P5089,2018
US59508G3056,2021
US59508G3056,2020
US59508G3056,2019
US59508G3056,2018
US8068321012,2021
US8068321012,2020
US8068321012,2019
US8068321012,2018
US08265T2087,2021
US08265T2087,2020
US08265T2087,2019
US08265T2087,2018
US1941621039,2021
US1941621039,2020
US1941621039,2019
US1941621039,2018
US29413N1090,2021
US29413N1090,2020
US29413N1090,2019
US29413N1090,2018
US71677C1062,2021
US71677C1062,2020
US71677C1062,2019
US71677C1062,2018
US3853791024,2021
US3853791024,2020
US3853791024,2019
US3853791024,2018
US26915M2098,2021
US26915M2098,2020
US26915M2098,2019
US26915M2098,2018
US1689151066,2021
US1689151066,2020
US1689151066,2019
US1689151066,2018
US36467X2062,2021
US36467X2062,2020
US36467X2062,2019
US36467X2062,2018
USP7922BAA63,2021
USP7922BAA63,2020
USP7922BAA63,2019
USP7922BAA63,2018
US2836778546,2021
US2836778546,2020
US2836778546,2019
US2836778546,2018
US2058881002,2021
US2058881002,2020
US2058881002,2019
US2058881002,2018
US44973X1081,2021
US44973X1081,2020
US44973X1081,2019
US44973X1081,2018
US12619H1005,2021
US12619H1005,2020
US12619H1005,2019
US12619H1005,2018
US40066R1077,2021
US40066R1077,2020
US40066R1077,2019
US40066R1077,2018
US5830622032,2021
US5830622032,2020
US5830622032,2019
US5830622032,2018
US0758961009,2021
US0758961009,2020
US0758961009,2019
US0758961009,2018
US36976P2074,2021
US36976P2074,2020
US36976P2074,2019
US36976P2074,2018
US77316P1012,2021
US77316P1012,2020
US77316P1012,2019
US77316P1012,2018
US5762061068,2021
US5762061068,2020
US5762061068,2019
US5762061068,2018
US04269N1072,2021
US04269N1072,2020
US04269N1072,2019
US04269N1072,2018
US3204881094,2021
US3204881094,2020
US3204881094,2019
US3204881094,2018
US12653C1080,2021
US12653C1080,2020
US12653C1080,2019
US12653C1080,2018
US1712321199,2021
US1712321199,2020
US1712321199,2019
US1712321199,2018
US623115AC64,2021
US623115AC64,2020
US623115AC64,2019
US623115AC64,2018
US3167731005,2021
US3167731005,2020
US3167731005,2019
US3167731005,2018
US49306CAA99,2021
US49306CAA99,2020
US49306CAA99,2019
US49306CAA99,2018
US8746961072,2021
US8746961072,2020
US8746961072,2019
US8746961072,2018
US5395704084,2021
US5395704084,2020
US5395704084,2019
US5395704084,2018
US3205391093,2021
US3205391093,2020
US3205391093,2019
US3205391093,2018
US017363AA03,2021
US017363AA03,2020
US017363AA03,2019
US017363AA03,2018
US883199AE12,2021
US883199AE12,2020
US883199AE12,2019
US883199AE12,2018
US87043Q1085,2021
US87043Q1085,2020
US87043Q1085,2019
US87043Q1085,2018
US2946001011,2021
US2946001011,2020
US2946001011,2019
US2946001011,2018
US2506851045,2021
US2506851045,2020
US2506851045,2019
US2506851045,2018
US0968921041,2021
US0968921041,2020
US0968921041,2019
US0968921041,2018
US88034P1093,2018
US88034P1093,2019
US88034P1093,2020
US88034P1093,2021
US98372W2026,2019
US98372W2026,2021
US98372W2026,2018
US98372W2026,2020
US72352G1076,2021
US72352G1076,2020
US72352G1076,2019
US72352G1076,2018
US3614381040,2020
US3614381040,2019
US3614381040,2018
US3614381040,2021
US0245914066,2021
US0245914066,2020
US0245914066,2019
US0245914066,2018
US03842K2006,2021
US03842K2006,2020
US03842K2006,2019
US03842K2006,2018
US87151H1068,2021
US87151H1068,2020
US87151H1068,2019
US87151H1068,2018
US68403Y1055,2020
US68403Y1055,2021
US68403Y1055,2019
US68403Y1055,2018
US67090F1066,2021
US67090F1066,2020
US67090F1066,2019
US67090F1066,2018
US2505572048,2021
US2505572048,2020
US2505572048,2019
US2505572048,2018
US88289Q3074,2021
US88289Q3074,2020
US88289Q3074,2019
US88289Q3074,2018
US4525261065,2021
US4525261065,2020
US4525261065,2019
US4525261065,2018
US64989KAA43,2021
US64989KAA43,2020
US64989KAA43,2019
US64989KAA43,2018
US0385211000,2021
US0385211000,2020
US0385211000,2019
US0385211000,2018
US82935Q1004,2021
US82935Q1004,2020
US82935Q1004,2019
US82935Q1004,2018
US8608372020,2021
US8608372020,2020
US8608372020,2019
US8608372020,2018
US46650CAA71,2021
US46650CAA71,2020
US46650CAA71,2019
US46650CAA71,2018
US22052L1044,2021
US22052L1044,2020
US22052L1044,2019
US22052L1044,2018
US91734M1036,2021
US91734M1036,2020
US91734M1036,2019
US91734M1036,2018
US64111Q1040,2021
US64111Q1040,2020
US64111Q1040,2019
US64111Q1040,2018
US1347051021,2021
US1347051021,2020
US1347051021,2019
US1347051021,2018
US92241M1071,2021
US92241M1071,2020
US92241M1071,2019
US92241M1071,2018
US8442711060,2021
US8442711060,2020
US8442711060,2019
US8442711060,2018
US1921173076,2021
US1921173076,2020
US1921173076,2019
US1921173076,2018
US8485601087,2021
US8485601087,2020
US8485601087,2019
US8485601087,2018
US0266491036,2021
US0266491036,2020
US0266491036,2019
US0266491036,2018
US63888P4063,2021
US63888P4063,2020
US63888P4063,2019
US63888P4063,2018
US74621R1041,2021
US74621R1041,2020
US74621R1041,2019
US74621R1041,2018
US64007P1030,2021
US64007P1030,2020
US64007P1030,2019
US64007P1030,2018
US42327L3096,2021
US42327L3096,2020
US42327L3096,2019
US42327L3096,2018
US57778K1051,2021
US57778K1051,2020
US57778K1051,2019
US57778K1051,2018
US72702Q2012,2018
US72702Q2012,2019
US72702Q2012,2020
US72702Q2012,2021
US7974408152,2018
US7974408152,2021
US7974408152,2019
US7974408152,2020
US46018A1007,2021
US46018A1007,2020
US46018A1007,2019
US46018A1007,2018
US60770K1079,2021
US60770K1079,2020
US60770K1079,2019
US60770K1079,2018
US0382221051,2021
US0382221051,2020
US0382221051,2019
US0382221051,2018
US47008R1032,2021
US47008R1032,2020
US47008R1032,2019
US47008R1032,2018
US01675A1097,2021
US01675A1097,2020
US01675A1097,2019
US01675A1097,2018
US48251W1045,2021
US48251W1045,2020
US48251W1045,2019
US48251W1045,2018
US4473091050,2021
US4473091050,2020
US4473091050,2019
US4473091050,2018
US42013J2042,2021
US42013J2042,2020
US42013J2042,2019
US42013J2042,2018
US7160162092,2021
US7160162092,2020
US7160162092,2019
US7160162092,2018
